date,company,open,high,low,close,adj_close,volume
2000-01-03,kering,246.1167755126953,249.09100341796875,235.1493377685547,239.1459503173828,120.70565795898438,185169.0
2000-01-04,kering,244.44378662109372,242.58489990234372,226.0407867431641,228.6432342529297,115.40453338623048,349132.0
2000-01-05,kering,222.9736328125,222.9736328125,216.09573364257807,217.02517700195312,109.54047393798828,444817.0
2000-01-06,kering,216.5604553222656,216.93223571777344,205.4071350097656,207.2660217285156,104.61466217041016,591143.0
2000-01-07,kering,208.19546508789065,210.05435180664065,202.2470245361328,203.8270721435547,102.87892150878906,460670.0
2000-01-10,kering,209.2178497314453,215.5380706787109,208.19546508789065,213.77212524414065,107.8985595703125,444643.0
2000-01-11,kering,218.4193572998047,222.69479370117188,216.18869018554688,219.3488006591797,110.71331024169922,348666.0
2000-01-12,kering,215.44512939453125,223.0665740966797,213.77212524414065,223.0665740966797,112.58979034423828,344945.0
2000-01-13,kering,223.0665740966797,227.5279083251953,221.30062866210935,222.1371307373047,112.12065887451172,206116.0
2000-01-14,kering,222.1371307373047,225.8549041748047,215.72396850585935,221.6724090576172,111.8861312866211,183147.0
2000-01-17,kering,223.9960174560547,226.5055084228516,218.23345947265625,223.5312957763672,112.8243637084961,192098.0
2000-01-18,kering,225.8549041748047,224.6466217041016,214.23684692382807,217.9546356201172,110.00962829589844,191966.0
2000-01-19,kering,214.7015686035156,215.16629028320312,206.8942413330078,212.19207763671875,107.10105895996094,359703.0
2000-01-20,kering,209.1249084472656,211.91323852539065,203.5482482910156,210.240234375,106.11587524414062,580912.0
2000-01-21,kering,207.451904296875,212.8426818847656,205.0353546142578,207.2660217285156,104.61466217041016,198063.0
2000-01-24,kering,211.91323852539065,213.30740356445312,205.31419372558597,206.80130004882807,104.38014221191406,216603.0
2000-01-25,kering,200.29519653320312,201.59642028808597,186.1676483154297,187.65475463867188,94.71619415283205,1211001.0
2000-01-26,kering,191.09368896484372,194.25379943847656,181.79925537109372,189.1418609619141,95.46678924560548,860364.0
2000-01-27,kering,192.580810546875,194.0679168701172,188.11947631835935,189.97836303710935,95.88899230957033,828779.0
2000-01-28,kering,193.78907775878903,195.9268035888672,190.62896728515625,194.6255798339844,98.23460388183594,252136.0
2000-01-31,kering,193.78907775878903,193.4173126220703,187.9335784912109,189.69952392578125,95.74825286865234,198969.0
2000-02-01,kering,188.77008056640625,193.3243560791016,185.70291137695312,189.6065826416016,95.70132446289062,286797.0
2000-02-02,kering,190.53602600097656,192.30197143554688,187.9335784912109,189.51364135742188,95.6544189453125,262394.0
2000-02-03,kering,192.48785400390625,204.3847503662109,190.62896728515625,200.75991821289065,101.33081817626952,480272.0
2000-02-04,kering,205.9647979736328,206.5224609375,198.90103149414065,203.8270721435547,102.87892150878906,325309.0
2000-02-07,kering,204.47769165039065,203.8270721435547,190.44308471679688,193.3243560791016,97.57785034179688,424859.0
2000-02-08,kering,193.23141479492188,194.9973602294922,185.8888092041016,187.84063720703125,94.80998229980467,346967.0
2000-02-09,kering,188.67713928222656,189.4207000732422,185.2381896972656,185.98175048828125,93.87173461914062,274699.0
2000-02-10,kering,185.8888092041016,185.8888092041016,176.22259521484375,179.01092529296875,90.35330200195312,614531.0
2000-02-11,kering,179.38270568847656,187.65475463867188,174.92137145996094,177.98854064941406,89.83726501464844,468148.0
2000-02-14,kering,179.38270568847656,187.1900329589844,178.54620361328125,184.86642456054688,93.30880737304688,222657.0
2000-02-15,kering,187.2829742431641,195.1832427978516,185.98175048828125,192.39491271972656,97.10872650146484,454750.0
2000-02-16,kering,195.1832427978516,195.4620819091797,182.1710357666016,184.95936584472656,93.35569763183594,396628.0
2000-02-17,kering,181.42747497558597,187.7476959228516,181.42747497558597,184.0299224853516,92.8865737915039,271395.0
2000-02-18,kering,183.19342041015625,184.0299224853516,178.17442321777344,178.45326232910156,90.07182312011719,250695.0
2000-02-21,kering,177.52381896972656,182.82164001464844,177.52381896972656,179.2897491455078,90.49402618408205,157143.0
2000-02-22,kering,181.14865112304688,190.07130432128903,179.38270568847656,187.9335784912109,94.85690307617188,357323.0
2000-02-23,kering,190.53602600097656,192.6737518310547,186.91119384765625,188.67713928222656,95.2322006225586,185945.0
2000-02-24,kering,192.580810546875,194.16085815429688,189.1418609619141,191.93019104003903,96.87413787841795,223114.0
2000-02-25,kering,194.9973602294922,198.3433532714844,190.9078063964844,197.9715881347656,99.9234390258789,773874.0
2000-02-28,kering,197.87863159179688,197.87863159179688,188.39830017089844,193.3243560791016,97.57785034179688,311453.0
2000-02-29,kering,194.25379943847656,197.9715881347656,191.0007476806641,194.3467559814453,98.09388732910156,358554.0
2000-03-01,kering,195.64796447753903,198.7151336669922,193.8820343017578,196.4844665527344,99.1728515625,207400.0
2000-03-02,kering,196.01974487304688,199.8304748535156,195.2761993408203,198.80807495117188,100.34563446044922,216408.0
2000-03-03,kering,200.75991821289065,206.2436370849609,199.9234161376953,205.5000762939453,103.72335052490234,337965.0
2000-03-06,kering,208.93902587890625,210.9837951660156,204.5706329345703,207.63780212402344,104.8023452758789,374795.0
2000-03-07,kering,210.05435180664065,212.28501892089844,200.29519653320312,201.0387420654297,101.47154998779295,356574.0
2000-03-08,kering,201.0387420654297,201.0387420654297,191.1866455078125,191.4654693603516,96.63959503173828,437531.0
2000-03-09,kering,192.8596343994141,196.11268615722656,192.39491271972656,193.8820343017578,97.85932159423828,197780.0
2000-03-10,kering,196.5774078369141,196.5774078369141,186.81825256347656,190.2572021484375,96.02972412109376,316938.0
2000-03-13,kering,193.78907775878903,194.0679168701172,184.95936584472656,189.69952392578125,95.74825286865234,212911.0
2000-03-14,kering,189.6065826416016,191.2795867919922,185.14524841308597,187.7476959228516,94.7630844116211,203695.0
2000-03-15,kering,187.2829742431641,187.7476959228516,177.52381896972656,180.59097290039065,91.15084075927734,575410.0
2000-03-16,kering,180.68392944335935,186.26058959960935,180.3121490478516,182.44985961914065,92.0890884399414,282968.0
2000-03-17,kering,189.51364135742188,191.0007476806641,187.5618133544922,187.84063720703125,94.80998229980467,335811.0
2000-03-20,kering,191.1866455078125,191.1866455078125,185.98175048828125,187.00413513183597,94.3877410888672,133760.0
2000-03-21,kering,185.8888092041016,187.7476959228516,184.2158050537109,185.8888092041016,93.8248291015625,232254.0
2000-03-22,kering,187.7476959228516,190.16424560546875,183.28636169433597,185.60997009277344,93.6841049194336,242355.0
2000-03-23,kering,183.28636169433597,185.8888092041016,182.63575744628903,185.4240875244141,93.59025573730467,246292.0
2000-03-24,kering,186.81825256347656,188.11947631835935,181.33453369140625,184.49464416503903,93.12117004394533,246676.0
2000-03-27,kering,186.72531127929688,187.65475463867188,183.19342041015625,186.1676483154297,93.96560668945312,126091.0
2000-03-28,kering,185.8888092041016,188.39830017089844,185.14524841308597,186.26058959960935,94.01248168945312,180018.0
2000-03-29,kering,184.95936584472656,187.65475463867188,184.0299224853516,185.98175048828125,93.87173461914062,345454.0
2000-03-30,kering,186.35353088378903,186.35353088378903,183.65814208984372,184.95936584472656,93.35569763183594,337600.0
2000-03-31,kering,184.0299224853516,185.8888092041016,177.52381896972656,179.94036865234375,90.8224639892578,353537.0
2000-04-03,kering,185.4240875244141,185.4240875244141,178.63914489746094,184.68052673339844,93.21495056152344,220273.0
2000-04-04,kering,184.95936584472656,189.32774353027344,184.49464416503903,184.77346801757807,93.26187896728516,292553.0
2000-04-05,kering,184.68052673339844,184.77346801757807,176.22259521484375,181.42747497558597,91.57303619384766,387421.0
2000-04-06,kering,184.2158050537109,190.2572021484375,182.3569183349609,188.21241760253903,94.9976577758789,283078.0
2000-04-07,kering,190.3501434326172,190.3501434326172,180.4980316162109,189.23480224609372,95.51365661621094,277920.0
2000-04-10,kering,189.32774353027344,189.8854217529297,184.0299224853516,187.46885681152344,94.62232971191406,175528.0
2000-04-11,kering,188.67713928222656,189.32774353027344,180.4980316162109,185.70291137695312,93.73099517822266,245973.0
2000-04-12,kering,186.91119384765625,186.91119384765625,181.42747497558597,185.79586791992188,93.7779541015625,156780.0
2000-04-13,kering,186.81825256347656,187.1900329589844,181.24159240722656,186.6323699951172,94.2001495361328,220583.0
